epoch,experiment,total_epochs,neurons,batch_size,lag,direct_features,nearby_counties,nearby_features,run,train_rmse,test_rmse
24,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.6201259823601,25.338321492363853
25,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.65689378409431,25.377203586437343
26,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.584111822240144,25.24664460563663
27,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.597834106231506,25.41757421827074
28,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.512369063254262,25.254531664014753
29,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.57532637247552,25.508352872552305
30,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.46306437273013,24.81557625081013
31,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.44910520732578,24.817262153801266
32,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.503518412752884,25.360149877501392
33,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.458264914007332,25.535471955674065
34,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.518643944959106,25.535954396779662
35,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.452964669014163,25.807481845925174
36,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.416574352774965,25.17725363659309
37,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.424494082299766,25.32164126626441
38,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.408965975854876,25.43865366590968
39,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.429066918029307,26.144428672001023
40,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.257282848735432,25.280905642247728
41,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.278442103862961,24.473994710987835
42,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.220973311471571,25.39167337158852
43,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.240286526426114,25.626253343629323
44,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.050896006139322,24.448933746515106
45,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.973877278842885,24.360869714048928
46,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.024206535299578,24.557359674255363
47,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.002412743010506,25.156542188679534
48,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.951975928922462,25.591213313499047
49,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.049695635066323,25.95936315422608
50,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.870983329656804,26.402586317026138
51,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.840653607916384,24.90828230099926
52,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.88461593078731,25.076728390627512
53,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.919293903539057,27.074984524451857
54,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.762093114335535,27.27901194874849
55,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.745798181703131,26.97359722732693
56,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.781012279958684,26.66564011688545
57,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.881524856160473,26.571973186992803
58,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.926611374496883,29.916501966297695
59,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.736278837612964,29.297189139607877
60,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.722861713965132,32.15653303351201
61,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.586320132862987,29.050132467338123
62,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.733257853491562,31.85757539585512
63,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.551000551518678,27.654341321647944
64,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.606699297063484,31.902663836911078
65,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.730166112547979,31.579307450705
66,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.725398417397448,36.90826926289461
67,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.433772109830878,31.09436423692919
68,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.508058066225054,30.836865643228336
69,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.593012485255828,32.16514194442613
70,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.846247248658642,38.205615762283
71,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.465573688501141,33.33631390524585
72,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.62049404938767,37.78100299442573
73,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.542621641708093,28.470541535522283
74,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.494106943684,32.10950043304487
75,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.444058031168003,35.92166736394082
76,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.536538422386483,33.38967315116137
77,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.631463341840046,40.53970423872499
78,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.4000659493486,36.308744162440384
79,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.42449287686348,34.2395650167384
80,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.366397516118848,37.410321491968475
81,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.582086366828008,36.79727584360589
82,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.373815562658171,36.511931963308335
83,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.498511566563936,39.37409306536232
84,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.499751995869527,41.9177629546603
85,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.363871159930346,35.529245109994534
86,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.580052946206806,41.542807348382546
87,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.383118066729214,41.787291152197405
88,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.281907149416249,41.326131158790076
89,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.419832116915007,35.42192610020716
90,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.369506856340973,39.476931185023034
91,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.487198544391461,43.367795603688535
92,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.432905495640867,40.93273497039437
93,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.237005693024239,42.70215342058011
94,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.276653070175787,35.35276848814065
95,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.27480030842854,40.15873315670807
96,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.360803651685819,43.42377363919961
97,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.273747535528324,42.41439586960146
98,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.380960401767561,39.46041505971176
99,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.352967247611987,41.44778680218555
100,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,14.057305295651874,43.781470803271674
1,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,17.669968263495733,32.808823015393344
2,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,17.350061034386744,32.149430708645546
3,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.89472845062393,31.52154744310473
4,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.858404521500553,31.31865687482779
5,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.691358770215352,30.640313147158373
6,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.530874793004013,30.096168677767164
7,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.37725275111688,29.385054328437228
8,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.328624367105732,29.019206113464037
9,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.27977725874177,28.668812298807968
10,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.40303558184907,28.704923313368845
11,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.30600575049089,28.42389057546513
12,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.299779635529756,28.436794596771456
13,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,16.0457817950868,27.82225640234136
14,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,2,15.984229059906273,27.51585640411088
